,productCode,star,review
148,B09G95MCDT,1,"
The phone wouldn't set up or recognise my Apple ID so had to be returned.I bought insurance with it which is a mistake that requires a different conversation direct with Apple.as masssive pain in the A**S all round
"
149,B09G95MCDT,1,"
I would have liked to review the iPhone 13 but due to theft/fraud, there wasn’t one in the pare I received. This is a perfectly reasonable review, pointing out that not everything on Amazon is as expected, and the customer service to get my money back s utterly disgraceful.
"
150,B09G95MCDT,1,"
Overall this would be a good phone if it wasn’t for the fact that the call quality is terrible.If I could return this I would. I would not recommend you buy it.
"
151,B09G95MCDT,1,"
Ended up returning it - I’ve literally nothing more to say other than it's a small upgrade over iPhone 11, and an even smaller one over iPhone 12.Not worth the money at all. Apple need to up their game.
"
152,B09G95MCDT,1,"
Become hot..apply for refund but no response from amazon..very upset
"
153,B09G95MCDT,1,"
rubbish
"
154,B09G95MCDT,5,"
Hi, recently got an iPhone 13,upgrade from 3 Ireland,not Amazon. Long time Android user,so still getting used to iOS ,no complaints,working just fine,fast system & response to touch & gestures,face recognition I find to be remarkable,& was very easy to configure to my likings & set up from my old android. I'm quite happy & satisfied with it,will revisit this in a few weeks time with an update.
"
155,B09G95MCDT,5,"
This way a 60th birthday gift for my husband.  NO CONTRACT.Lovely looking phone. Easy to navigate once you get the hang of it. Fabulous functions.So much better than his android.Very slim so the purchase of an i phone 13 wallet case makes it easier to handle and protects it.Shame mobile companies exploit customers with high charges. Amazon were the best price out there even though still pricey . Well done amazon.
"
156,B09G95MCDT,5,"
Bought directly from Apple store, but really loving it. Fast, light, easy to handle, strongly recommend.
"
157,B09G95MCDT,4,"
I bought this as my iPhone 7 stopped working and here are the reasons I bought a iPhone 13 over the pro and max.Apple ui looks so much better than android.You don’t need a better camera when it’s almost twice the price in the pro or max.120hz display isn’t worth the extra price.Smaller phone is better to hold and use than the max.128gb is enough storage for most people.ProsIt’s FastFast charging with 20w charger.Great UINice new camerasBigger screenCan connect external storage5GSmaller notchPicture in PictureSplit screen appsConsNo charger given to you.No Matt coloursNo telephotoNo 6x optical zoomNo night mode scanner4 not 5 GPUSmaller battery than the Pro maxNo Touch ID instead you have stupid Face IDNo promotion displayNo 3rd cameraNo pro resSoftware updates only last for 7 yearsBattery will need replacing after 3 yearsNo usb cAlthough I’ve listed the cons I think the iPhone is still the best phone that you can buy and you will use every day but I’d get the standard iPhone 13 because the max and pro are a rip off the price has become to high for very little extra features compared with the standard phone.And like all smart phones there’s nothing much new each year it’s just new software that improves the features so if you can wait another year buy the iPhone 14 which will possibly have the following.USB cTouch idNo notch screenBattery cameras
"
158,B09G95MCDT,4,"
Is the the product directly from apple and is it a 100 percent Apple screen ?
"
159,B09G95MCDT,4,"
Recently i upgrade to iPhone 13 pro. I have been using this from 5 days. Battery is something I’m not really convinced with it. This is the first time I had this experience I bought a new product and the batter is not really up to the make. May be it’s because of the 5G. But it is bit disappointing, we can’t live in fear we have turn in dark mode, make changes in location, look for videos on YouTube how save battery. Camera quality, built quickly software easy to use iOS15. That’s my honest review about iPhone 13pro 256gb
"
160,B09G95MCDT,1,"
I bought this and had to return it,  main problem, I thought the camera was poor,  not as good as my 2 year old se model,  it struggled to focus on anything close up,  it is already partially zoomed at x1, so that does not help,the wide shot mode is utterly pointless, and make photos look strange,The photos often look false and over processed,I did a test with a photo group I am in,  I posted 2 identical photos, one with my old se model,And one with the iPhone 13,  I did not tell anyone what phones I had taken the photos with,I just asked them to say which was best,Not one person out of a big group, not one chose the I phone 13,Everyone said the iPhone se photo was better, sharper, more natural looking photo.So iPhone 13 is a very expensive downgrade in my opinion, and I was glad to see the back of it,I would not recommend this phone if like me, you use it more as a camera than a phone.It seems Apple have forgotten how to do a good upgrade,Considering how much this phone is,  If it was £400 it would be nearer the Mark, but over £700,It’s a expensive joke.
"
161,B09G95MCDT,5,"
Whilst it may be an incremental upgrade over the 12 three key areas have been substantially improved; storage, battery and camera. Face ID still the best. Perfect size - not a slab. It's the overall best phone with a sensibly-sized form factor. The negatives? In an era of 65W charging by the likes Of OnePlus the iPhone charges at a snail's pace - wirelessly it's ridiculously slow. 1200 Htz screen refresh only available on Pro models. Still no USB-C charging. Whilst smaller, the notch is beginning to look ridiculous. No fingerprint reader.
"
162,B09G95MCDT,5,"
This not my 1st iPhone my last iPhone was 6s before I switch to android  “Samsung” in 2018.Now I switch back to iPhone as I missed iOS in past 3 years.Last time I had 64gb on the iPhone 6s that was not good for me as not much GB so, this time I those 512gb and it is my biggest GB I ever had on my iPhone 13!I love the color pink I never chose pink color before last time I had Space Grey on iPhone 6s I am guy so, why not. Pink color look amazing!The iOS software change in passed 3 year since iOS 11. iOS 15 is really good software I love it.The camera look fab can’t wait to record it for my YouTube Channel!For me I missed iPhone in passed 3 year.Overall Apple did the great jobs. 👍Can’t wait my next iPhone in 2023!
"
163,B09G95MCDT,1,"
While the phone arrived unlocked and in good condition, my SIM wasn’t working. I contacted my network who advised that the phone had been blacklisted as it had previously been reported as stolen by its original owner. Phone therefore couldn’t be used and had to be returned.
"
164,B09G95MCDT,1,"
This product is used - didn’t say a lot If it is used or not .
"
165,B09G95MCDT,5,"
I was thinking of getting the Pro, but couldn’t justify the cost. I moved up from an iPhone X and love this model way better. The screen is so bright and colourful with excellent blacks. It films video in 4K Dolby Vision and is a must have phone for filming interviews or mini documentaries. Having two lenses is enough for me. I’ve blown the footage up and it has clarity as well as great audio, even in noisy environments. I work in media and can’t always carry a big camera around. This is great backup for those situations when my gear isn’t with me.I shot the attached photos in pitch black and was amazed at the results. Portrait photos are astonishing too. Just remember to keep the filter on normal (default). The others aren’t always reliable. You don’t need any post production either and the depth of field (background blur) is brilliant. At this rate there’ll be no need for cameras anymore in the future. Obviously a good camera is better right now, but the output of this iPhone is very usable.When watching movies, the image is sharp and vibrant with amazing sound. Watching movie trailers YouTube is such a different experience now. I can’t believe these tiny speakers are so loud and clear.At this price, there’s no better value and with the processor/gpu power, you can use photo and video editing software with ease. It’s just so powerful. I recommend it to everyone, especially with the crystal clear FaceTime front camera.
"
